ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
10535,37,Famale,Graduate,married,290000.0,54966.0,41327.0,24872.0,duly,duly,duly,4020.0,8000.0,0.0,Y
10536,27,Famale,College,single,80000.0,79534.0,81391.0,77033.0,duly,duly,duly,3174.0,2308.0,3400.0,Y
10537,25,Famale,College,single,30000.0,300.0,300.0,300.0,delay,delay,delay,0.0,0.0,828.0,Y
10538,37,Famale,College,married,200000.0,24779.0,8313.0,1951.0,duly,duly,duly,8318.0,1951.0,0.0,Y
10539,56,Famale,HighSchool,married,50000.0,63348.0,62934.0,60513.0,duly,duly,duly,2400.0,2500.0,1000.0,Y
10540,47,Male,College,married,220000.0,216591.0,197022.0,198088.0,delay,delay,delay,0.0,6000.0,0.0,N
10541,48,Male,College,married,430000.0,32263.0,32802.0,25645.0,duly,duly,duly,1794.0,2399.0,884.0,Y
10542,27,Famale,College,married,50000.0,48945.0,36467.0,18890.0,duly,duly,duly,1819.0,2664.0,31057.0,N
10543,33,Male,Graduate,single,410000.0,333.0,333.0,333.0,duly,duly,duly,333.0,333.0,1019.0,Y
10544,39,Famale,College,married,50000.0,23912.0,23242.0,25451.0,duly,delay,delay,0.0,2600.0,0.0,Y
10545,47,Male,College,single,110000.0,72897.0,72755.0,71698.0,duly,duly,duly,3290.0,3200.0,2700.0,Y
10546,28,Male,Graduate,single,50000.0,50146.0,47918.0,48866.0,delay,delay,duly,0.0,2400.0,1000.0,Y
10548,25,Famale,Graduate,married,80000.0,6269.0,7212.0,7246.0,delay,delay,delay,1200.0,300.0,1100.0,N
10549,39,Male,College,married,230000.0,8681.0,8681.0,8888.0,duly,duly,duly,8681.0,8888.0,4932.0,Y
10550,66,Male,College,married,300000.0,259513.0,257866.0,261088.0,duly,duly,duly,10000.0,15000.0,9500.0,N
10551,28,Famale,College,single,230000.0,23063.0,14024.0,11825.0,duly,duly,duly,2000.0,2000.0,5000.0,Y
10552,36,Male,Graduate,married,220000.0,769.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10553,26,Famale,Graduate,single,200000.0,199649.0,202127.0,198168.0,duly,duly,duly,7263.0,7266.0,7000.0,Y
10554,30,Famale,Graduate,single,130000.0,112822.0,115526.0,123658.0,delay,duly,duly,4527.0,10122.0,1.0,N
10555,25,Male,Graduate,single,20000.0,17263.0,17581.0,19670.0,duly,duly,duly,4321.0,5200.0,350.0,Y
10556,31,Famale,Graduate,single,400000.0,7912.0,4220.0,3364.0,duly,duly,duly,4220.0,3364.0,2500.0,Y
10557,29,Famale,Graduate,single,230000.0,31206.0,28395.0,29127.0,duly,duly,duly,1500.0,1500.0,1000.0,Y
10558,36,Male,College,married,30000.0,6727.0,5023.0,6714.0,duly,duly,duly,2000.0,2000.0,2000.0,Y
10559,44,Male,College,married,190000.0,197494.0,194913.0,192896.0,duly,duly,duly,7200.0,8000.0,4100.0,Y
10560,27,Famale,Graduate,single,220000.0,471.0,5261.0,16436.0,duly,duly,duly,5272.0,17571.0,0.0,Y
10561,30,Male,College,single,20000.0,19149.0,20221.0,19812.0,duly,duly,duly,1392.0,1201.0,1000.0,Y
10562,29,Famale,College,single,280000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10563,36,Male,College,married,190000.0,79584.0,83108.0,82179.0,duly,duly,duly,7007.0,2912.0,2871.0,Y
10564,36,Male,Graduate,single,260000.0,5877.0,427.0,-73.0,duly,duly,duly,10000.0,0.0,0.0,Y
10565,34,Famale,College,married,80000.0,63343.0,65325.0,69261.0,duly,duly,duly,3000.0,5631.0,0.0,Y
10566,24,Famale,College,single,60000.0,57147.0,58104.0,58311.0,duly,duly,duly,3000.0,3000.0,2500.0,Y
10567,52,Male,HighSchool,married,80000.0,35861.0,18521.0,19385.0,duly,duly,duly,1500.0,1500.0,1500.0,Y
10568,36,Famale,Graduate,married,360000.0,15521.0,36003.0,51414.0,duly,duly,duly,36011.0,20094.0,1000.0,N
10569,33,Famale,College,married,350000.0,598.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10570,25,Male,College,single,50000.0,46741.0,48883.0,50074.0,duly,duly,duly,2900.0,2000.0,14455.0,Y
10571,40,Famale,Graduate,married,360000.0,10210.0,-1814.0,-11035.0,duly,duly,duly,0.0,0.0,32319.0,Y
10572,41,Famale,HighSchool,single,100000.0,7432.0,1633.0,2043.0,duly,duly,duly,1633.0,2043.0,4830.0,N
10573,29,Famale,Graduate,single,360000.0,1498.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10574,31,Famale,Graduate,single,120000.0,388.0,-26.0,74.0,duly,duly,duly,0.0,100.0,300.0,Y
10575,51,Famale,HighSchool,married,20000.0,19255.0,20650.0,0.0,duly,duly,duly,2000.0,0.0,0.0,Y
10576,31,Male,Graduate,single,100000.0,84886.0,86729.0,87706.0,delay,delay,delay,4100.0,3300.0,3500.0,N
10577,22,Male,College,single,60000.0,60103.0,52193.0,44934.0,duly,duly,duly,3033.0,2093.0,560.0,Y
10578,28,Famale,Graduate,single,240000.0,5018.0,2300.0,0.0,duly,delay,delay,0.0,200.0,2500.0,N
10579,25,Famale,Graduate,single,70000.0,67906.0,68201.0,69003.0,duly,duly,duly,2519.0,2371.0,2544.0,Y
10580,31,Famale,Graduate,single,360000.0,12521.0,18746.0,47535.0,duly,duly,duly,18843.0,48271.0,187.0,Y
10581,47,Male,Graduate,married,290000.0,3700.0,18019.0,4516.0,duly,duly,duly,18035.0,4516.0,8140.0,Y
10582,24,Famale,Graduate,single,90000.0,85365.0,88054.0,90370.0,duly,duly,duly,4054.0,4444.0,1420.0,Y
10583,54,Famale,HighSchool,single,80000.0,12011.0,10484.0,12190.0,duly,duly,duly,3794.0,6000.0,6500.0,Y
10584,38,Male,College,single,50000.0,28651.0,24587.0,25468.0,delay,delay,duly,0.0,5000.0,10000.0,Y
10585,54,Famale,HighSchool,single,50000.0,48065.0,48968.0,47368.0,duly,duly,duly,2082.0,1672.0,500.0,Y
10586,45,Famale,College,married,160000.0,19477.0,10477.0,7396.0,duly,duly,duly,10528.0,7433.0,5245.0,Y
10587,53,Famale,HighSchool,single,120000.0,66963.0,68780.0,70830.0,delay,duly,duly,3500.0,3800.0,2500.0,N
10588,27,Famale,Graduate,single,500000.0,78335.0,61234.0,55446.0,duly,duly,duly,2315.0,2599.0,1500.0,Y
10589,24,Famale,College,single,50000.0,1572.0,1572.0,6561.0,duly,duly,duly,1572.0,6561.0,102.0,Y
10590,28,Male,College,single,50000.0,35277.0,34627.0,35096.0,duly,duly,duly,1800.0,1600.0,500.0,N
10591,28,Male,College,single,50000.0,2940.0,3989.0,5116.0,duly,duly,duly,1100.0,1205.0,2000.0,Y
10592,33,Famale,Graduate,single,210000.0,591.0,1053.0,2989.0,duly,duly,duly,1053.0,2992.0,2046.0,Y
10593,26,Male,College,single,80000.0,5844.0,6700.0,0.0,duly,duly,duly,1067.0,0.0,0.0,Y
10594,31,Male,Graduate,single,20000.0,12761.0,13481.0,15322.0,duly,duly,duly,1229.0,2070.0,0.0,Y
10595,34,Famale,Graduate,married,310000.0,455.0,455.0,1415.0,duly,duly,duly,455.0,1415.0,0.0,N
10596,29,Famale,Graduate,married,150000.0,18231.0,20625.0,17443.0,duly,duly,delay,3000.0,2.0,5000.0,Y
10597,50,Famale,College,married,50000.0,48926.0,45156.0,27762.0,duly,duly,duly,2036.0,1243.0,3991.0,N
10598,30,Male,HighSchool,married,100000.0,68436.0,66783.0,74555.0,delay,delay,delay,0.0,9557.0,0.0,N
10600,23,Male,College,single,50000.0,6226.0,5981.0,6870.0,delay,delay,duly,0.0,1032.0,200.0,Y
10601,51,Famale,HighSchool,married,180000.0,0.0,31.0,31.0,delay,duly,delay,31.0,0.0,0.0,N
10602,23,Famale,HighSchool,single,50000.0,8647.0,4872.0,-5.0,duly,duly,duly,4890.0,0.0,2814.0,Y
10603,36,Famale,HighSchool,married,50000.0,44449.0,35238.0,37551.0,duly,duly,duly,2500.0,11000.0,600.0,Y
10604,43,Famale,HighSchool,married,50000.0,6748.0,1366.0,1173.0,duly,duly,duly,1366.0,1173.0,1773.0,Y
10605,41,Male,College,married,230000.0,231187.0,231272.0,228653.0,duly,duly,duly,10500.0,10000.0,9000.0,Y
10606,24,Famale,College,single,70000.0,68659.0,68259.0,14690.0,duly,duly,duly,3500.0,1400.0,700.0,Y
10607,51,Male,HighSchool,married,50000.0,6700.0,13902.0,42835.0,duly,duly,duly,13902.0,42863.0,8500.0,Y
10608,31,Famale,College,single,10000.0,10503.0,9996.0,6528.0,duly,duly,duly,1140.0,1000.0,4328.0,Y
10609,27,Male,HighSchool,single,30000.0,27061.0,28129.0,29377.0,duly,duly,duly,1504.0,1752.0,1000.0,Y
10610,29,Famale,College,married,230000.0,69853.0,61844.0,24802.0,duly,duly,duly,2310.0,2000.0,49000.0,Y
10611,61,Famale,HighSchool,married,50000.0,20907.0,22236.0,23250.0,duly,duly,duly,1672.0,1686.0,1000.0,Y
10612,31,Male,College,married,20000.0,17766.0,18806.0,19772.0,duly,duly,duly,1630.0,1596.0,664.0,Y
10613,31,Famale,College,single,20000.0,16569.0,22372.0,25285.0,duly,duly,duly,11000.0,5000.0,0.0,Y
10614,26,Male,College,married,360000.0,0.0,2500.0,0.0,duly,duly,duly,2500.0,0.0,0.0,Y
10615,28,Male,Graduate,single,120000.0,8460.0,7729.0,8920.0,duly,duly,duly,5000.0,1500.0,7000.0,Y
10616,35,Male,Graduate,married,400000.0,11802.0,73011.0,79259.0,duly,duly,duly,73022.0,10000.0,10009.0,Y
10617,40,Male,Graduate,married,360000.0,5772.0,11664.0,15390.0,duly,duly,duly,11694.0,10048.0,35.0,Y
10618,55,Male,Graduate,married,500000.0,16593.0,226145.0,216931.0,duly,duly,duly,226145.0,7815.0,7372.0,Y
10619,50,Male,Graduate,married,500000.0,197004.0,202740.0,203537.0,duly,duly,duly,20000.0,15000.0,15000.0,Y
10620,26,Male,College,single,80000.0,2159.0,4132.0,5949.0,duly,duly,duly,2000.0,2002.0,2005.0,Y
10621,23,Famale,College,single,20000.0,9410.0,7120.0,0.0,duly,duly,duly,7120.0,0.0,0.0,Y
10622,24,Famale,Graduate,single,20000.0,24146.0,25374.0,19075.0,duly,duly,duly,2024.0,2000.0,1005.0,Y
10623,51,Male,College,married,200000.0,1690.0,0.0,396.0,duly,duly,duly,0.0,396.0,792.0,N
10624,27,Famale,HighSchool,married,50000.0,11231.0,6482.0,8799.0,duly,duly,duly,2000.0,5000.0,0.0,Y
10625,46,Famale,HighSchool,married,120000.0,4940.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,N
10626,37,Male,College,single,30000.0,27526.0,28794.0,29480.0,duly,duly,duly,1714.0,1400.0,599.0,Y
10627,35,Male,College,married,390000.0,33808.0,15275.0,17331.0,duly,duly,duly,15347.0,17375.0,70077.0,Y
10628,57,Male,Graduate,married,200000.0,1964.0,2684.0,11764.0,duly,duly,duly,2698.0,11764.0,1000.0,Y
10629,52,Famale,Graduate,married,260000.0,150.0,150.0,150.0,delay,delay,delay,0.0,0.0,0.0,N
10630,33,Male,College,single,210000.0,1024.0,264.0,264.0,duly,duly,duly,264.0,264.0,264.0,Y
10631,46,Male,Graduate,married,180000.0,780.0,780.0,390.0,duly,delay,delay,0.0,0.0,390.0,Y
10632,27,Famale,College,married,120000.0,83567.0,78276.0,78971.0,duly,duly,duly,4326.0,3000.0,9000.0,Y
10633,26,Male,Graduate,single,50000.0,5713.0,5406.0,-978.0,duly,delay,delay,0.0,0.0,1956.0,N
10634,32,Male,College,single,50000.0,46281.0,27311.0,41032.0,duly,duly,duly,1658.0,29000.0,1027.0,Y
10635,30,Male,Graduate,single,50000.0,43935.0,47744.0,40339.0,duly,duly,duly,5000.0,2000.0,5000.0,Y
10636,24,Famale,College,single,90000.0,80699.0,68100.0,33434.0,duly,duly,duly,2991.0,2655.0,0.0,Y
10637,23,Famale,Graduate,single,80000.0,32337.0,31543.0,32141.0,delay,delay,duly,0.0,1659.0,4000.0,Y
10638,24,Male,College,single,50000.0,23553.0,21507.0,17827.0,duly,duly,duly,1700.0,2000.0,500.0,Y
10639,24,Famale,College,single,310000.0,203519.0,182513.0,161002.0,duly,duly,duly,6373.0,5600.0,5000.0,Y
10640,25,Male,Graduate,single,100000.0,18883.0,20272.0,22577.0,duly,duly,duly,2000.0,3000.0,1000.0,Y
10641,50,Famale,HighSchool,married,230000.0,0.0,211.0,3546.0,delay,duly,duly,211.0,3546.0,0.0,Y
10642,40,Famale,HighSchool,single,120000.0,31543.0,31641.0,32286.0,duly,duly,duly,1600.0,1600.0,1200.0,N
10643,48,Male,Graduate,married,230000.0,160879.0,161797.0,165107.0,duly,duly,duly,7000.0,6607.0,3773.0,Y
10644,38,Famale,HighSchool,married,360000.0,29773.0,24395.0,22285.0,delay,delay,delay,2000.0,0.0,687.0,Y
10645,37,Male,Graduate,married,500000.0,37443.0,24110.0,28593.0,duly,duly,duly,24197.0,28832.0,22784.0,Y
10646,44,Male,HighSchool,married,50000.0,49996.0,50386.0,24565.0,duly,duly,duly,1596.0,1291.0,695.0,N
10647,49,Famale,College,single,30000.0,11554.0,12662.0,13744.0,duly,duly,duly,1300.0,1300.0,1200.0,Y
10648,45,Famale,Graduate,married,720000.0,125529.0,112933.0,105582.0,duly,duly,duly,8019.0,8043.0,10092.0,Y
10649,22,Male,Graduate,single,10000.0,4060.0,2774.0,3764.0,duly,duly,duly,1300.0,1200.0,300.0,Y
10650,27,Famale,Graduate,single,400000.0,5457.0,4438.0,5048.0,duly,duly,duly,4460.0,5072.0,7048.0,N
10651,33,Famale,Graduate,single,150000.0,2858.0,9934.0,19312.0,duly,duly,duly,9934.0,19312.0,30000.0,Y
10652,54,Male,Graduate,single,500000.0,2634.0,1108.0,1318.0,duly,duly,duly,1119.0,1318.0,36032.0,Y
10653,25,Male,College,married,50000.0,43259.0,35307.0,23096.0,duly,duly,duly,1405.0,1366.0,1000.0,Y
10654,26,Famale,College,single,210000.0,26847.0,26883.0,27180.0,duly,duly,duly,1500.0,1500.0,1000.0,Y
10655,36,Famale,Graduate,single,260000.0,531.0,0.0,0.0,duly,duly,duly,0.0,0.0,1245.0,Y
10656,38,Famale,College,married,240000.0,7466.0,221.0,189.0,delay,delay,duly,899.0,198.0,0.0,N
10657,30,Famale,College,single,360000.0,0.0,90.0,0.0,duly,duly,duly,90.0,0.0,0.0,Y
10658,30,Famale,Graduate,single,200000.0,0.0,0.0,324.0,duly,duly,duly,0.0,324.0,3741.0,Y
10659,43,Famale,HighSchool,single,50000.0,150.0,809.0,-60.0,duly,duly,duly,809.0,0.0,0.0,Y
10660,23,Famale,College,single,80000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
10661,29,Male,Graduate,single,230000.0,32375.0,36817.0,40170.0,duly,duly,duly,5000.0,5000.0,5000.0,Y
10662,40,Famale,Graduate,married,500000.0,4240.0,80648.0,110704.0,duly,duly,duly,80648.0,35000.0,10000.0,Y
10663,40,Male,Graduate,single,70000.0,45740.0,44727.0,45738.0,delay,delay,duly,0.0,1750.0,4000.0,N
10664,36,Famale,Graduate,married,50000.0,37397.0,40292.0,43073.0,delay,duly,duly,3500.0,3452.0,2000.0,N
10665,34,Male,HighSchool,single,210000.0,862.0,1136.0,1511.0,duly,duly,duly,1144.0,1515.0,54409.0,Y
10666,41,Famale,Graduate,married,220000.0,157980.0,163974.0,140964.0,duly,duly,duly,11024.0,5198.0,6006.0,Y
10667,29,Famale,College,married,100000.0,75242.0,73482.0,76628.0,delay,delay,duly,0.0,5000.0,7000.0,Y
10668,45,Male,College,single,150000.0,9487.0,0.0,0.0,duly,duly,duly,0.0,0.0,159.0,Y
10669,42,Male,College,married,50000.0,1464.0,1469.0,2185.0,duly,duly,duly,1469.0,2185.0,0.0,Y
10670,45,Male,HighSchool,married,50000.0,261.0,1305.0,1134.0,duly,duly,delay,2305.0,0.0,1200.0,Y
10671,48,Male,College,single,410000.0,28921.0,13482.0,8484.0,duly,duly,duly,5422.0,3040.0,15362.0,N
10672,29,Famale,College,single,80000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10673,35,Male,College,married,70000.0,68375.0,71660.0,66948.0,delay,delay,delay,5000.0,0.0,1001.0,Y
10674,28,Famale,HighSchool,single,210000.0,1082.0,0.0,0.0,duly,duly,duly,0.0,0.0,232.0,Y
10675,36,Famale,College,single,290000.0,320952.0,326625.0,290268.0,duly,duly,duly,11149.0,10524.0,10600.0,Y
10676,42,Male,College,married,50000.0,12111.0,12911.0,13990.0,duly,duly,duly,1300.0,1300.0,600.0,N
10677,40,Male,College,married,380000.0,31526.0,51255.0,63052.0,duly,duly,duly,21255.0,13052.0,0.0,Y
10678,24,Famale,College,single,60000.0,59201.0,58493.0,58820.0,delay,delay,duly,2300.0,2700.0,2200.0,Y
10679,37,Male,Graduate,married,200000.0,4289.0,2907.0,3720.0,duly,duly,duly,1187.0,1000.0,4000.0,Y
10681,33,Male,Graduate,single,190000.0,546.0,1213.0,15571.0,duly,duly,duly,1213.0,15571.0,0.0,Y
10682,46,Famale,College,married,80000.0,73366.0,76178.0,78560.0,duly,duly,duly,4000.0,4000.0,2000.0,Y
10683,33,Famale,Graduate,single,480000.0,118986.0,62137.0,79556.0,duly,duly,duly,30000.0,30276.0,30000.0,Y
10684,53,Male,HighSchool,married,20000.0,16854.0,18075.0,19020.0,duly,duly,duly,1500.0,1400.0,380.0,Y
10685,30,Male,HighSchool,single,230000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
10686,31,Male,College,married,160000.0,75636.0,77220.0,79129.0,duly,duly,duly,3400.0,3800.0,3500.0,Y
10687,49,Male,HighSchool,married,50000.0,36728.0,35835.0,32092.0,delay,delay,duly,36.0,1833.0,1322.0,Y
10688,47,Famale,College,married,80000.0,17401.0,8824.0,13261.0,delay,delay,duly,0.0,13261.0,6261.0,Y
10689,39,Famale,College,married,240000.0,11958.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10690,27,Famale,Graduate,single,50000.0,451.0,-49.0,6258.0,duly,duly,duly,0.0,6307.0,1035.0,Y
10691,35,Male,College,married,300000.0,240394.0,239798.0,242518.0,delay,delay,duly,10000.0,10000.0,8000.0,Y
10692,23,Famale,College,single,200000.0,67821.0,4938.0,-849.0,duly,duly,duly,4938.0,473.0,110000.0,Y
10693,43,Male,College,married,180000.0,171992.0,175427.0,150965.0,duly,duly,duly,6099.0,4427.0,1949.0,Y
10694,27,Male,HighSchool,single,370000.0,50886.0,61378.0,96133.0,duly,duly,duly,11378.0,36133.0,18773.0,Y
10695,28,Male,College,single,230000.0,31875.0,31611.0,32411.0,duly,duly,duly,2000.0,2000.0,4000.0,Y
10696,27,Famale,College,married,90000.0,85753.0,87510.0,85188.0,delay,delay,delay,4000.0,0.0,4200.0,N
10697,26,Male,Graduate,single,20000.0,11065.0,11788.0,13082.0,duly,duly,duly,1206.0,1500.0,634.0,N
10698,57,Famale,Graduate,married,280000.0,929.0,1669.0,5707.0,duly,duly,duly,1669.0,4795.0,0.0,Y
10699,39,Famale,Graduate,married,200000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
10700,73,Male,College,married,140000.0,135206.0,135316.0,134943.0,duly,duly,duly,5082.0,5008.0,5000.0,Y
10701,27,Famale,Graduate,single,150000.0,3467.0,2182.0,1764.0,duly,duly,duly,2008.0,1764.0,9000.0,Y
10702,31,Famale,College,married,50000.0,26441.0,28297.0,29532.0,delay,delay,delay,2600.0,2000.0,0.0,N
10703,25,Famale,College,single,50000.0,40407.0,31811.0,13898.0,duly,duly,duly,1814.0,1000.0,0.0,Y
10704,23,Famale,Graduate,single,20000.0,15573.0,17013.0,19413.0,duly,duly,duly,2000.0,3000.0,0.0,Y
10705,33,Famale,Graduate,single,200000.0,150573.0,140844.0,144245.0,duly,duly,duly,6550.0,7200.0,5300.0,Y
10706,23,Famale,College,single,20000.0,8647.0,9734.0,10594.0,duly,duly,duly,1232.0,1092.0,500.0,Y
10707,24,Male,College,single,30000.0,26573.0,26988.0,14964.0,duly,duly,duly,1500.0,1600.0,1000.0,N
10708,34,Famale,College,married,80000.0,17294.0,22256.0,21660.0,delay,delay,delay,5210.0,0.0,1000.0,N
10709,30,Famale,College,single,230000.0,112402.0,116273.0,118467.0,duly,duly,duly,6000.0,6000.0,4000.0,Y
10710,38,Famale,Graduate,married,240000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10711,38,Famale,Graduate,married,200000.0,166.0,1694.0,1519.0,delay,duly,delay,1694.0,0.0,0.0,N
10712,49,Male,College,married,80000.0,71775.0,68083.0,50642.0,duly,duly,duly,2911.0,1920.0,1541.0,Y
10713,39,Male,College,married,290000.0,-9.0,698.0,728.0,delay,duly,duly,707.0,730.0,0.0,N
10714,23,Famale,College,single,70000.0,18285.0,16903.0,18903.0,duly,duly,duly,1400.0,2332.0,0.0,N
10715,38,Famale,College,married,30000.0,7979.0,9046.0,10279.0,duly,duly,duly,1200.0,1423.0,754.0,Y
10716,31,Famale,HighSchool,married,30000.0,18870.0,3222.0,390.0,delay,delay,delay,1906.0,0.0,390.0,N
10717,37,Male,College,single,280000.0,1152.0,49293.0,44707.0,duly,duly,duly,49349.0,3045.0,5028.0,Y
10718,28,Famale,College,married,200000.0,3099.0,3174.0,0.0,duly,duly,duly,3174.0,0.0,3239.0,Y
10719,28,Male,Graduate,single,60000.0,20000.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10721,29,Male,College,single,390000.0,160537.0,186227.0,189792.0,duly,duly,duly,30000.0,9000.0,5000.0,Y
10722,28,Famale,Graduate,single,30000.0,6359.0,7461.0,5172.0,duly,duly,duly,1230.0,1241.0,1000.0,Y
10723,54,Male,HighSchool,married,160000.0,780.0,390.0,1560.0,duly,delay,duly,0.0,1560.0,0.0,N
10724,32,Famale,College,single,500000.0,13631.0,3840.0,7527.0,duly,duly,duly,3840.0,7527.0,77166.0,Y
10725,26,Famale,College,single,180000.0,5000.0,1600.0,2700.0,duly,duly,duly,1600.0,2700.0,12000.0,Y
10726,33,Famale,College,married,290000.0,117275.0,110481.0,107735.0,duly,duly,duly,3700.0,4005.0,4000.0,Y
10727,35,Male,Graduate,single,140000.0,142119.0,142362.0,142292.0,duly,duly,duly,6000.0,6982.0,3500.0,Y
10728,31,Famale,College,married,50000.0,13641.0,15409.0,16052.0,duly,duly,duly,2000.0,1223.0,1000.0,Y
10729,47,Male,Graduate,married,130000.0,115704.0,117277.0,118814.0,delay,delay,delay,4900.0,5000.0,4503.0,Y
10730,48,Male,HighSchool,married,160000.0,156197.0,102650.0,0.0,duly,duly,duly,4700.0,0.0,0.0,N
10731,35,Male,College,married,110000.0,112820.0,112134.0,110436.0,duly,duly,duly,4800.0,4108.0,4100.0,Y
10732,33,Famale,College,married,180000.0,506.0,0.0,174.0,duly,duly,duly,0.0,174.0,1800.0,Y
10734,32,Famale,Graduate,married,310000.0,66916.0,63746.0,58216.0,duly,duly,duly,2440.0,2041.0,1520.0,Y
10735,44,Male,College,married,450000.0,19951.0,7277.0,1096.0,duly,duly,duly,8203.0,1105.0,2012.0,Y
10736,27,Male,Graduate,single,130000.0,69353.0,49878.0,30242.0,duly,duly,duly,2139.0,1503.0,1500.0,Y
10737,36,Famale,Graduate,married,300000.0,5602.0,2700.0,6300.0,delay,delay,duly,0.0,6300.0,5400.0,Y
10738,39,Famale,Graduate,married,160000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
10739,26,Male,College,single,30000.0,12813.0,14899.0,16790.0,duly,duly,duly,3000.0,3000.0,6000.0,Y
10740,48,Male,College,married,270000.0,53624.0,67736.0,63082.0,delay,delay,delay,15018.0,0.0,20000.0,N
10741,63,Male,College,married,360000.0,-3.0,-3.0,590.0,delay,duly,duly,0.0,593.0,0.0,N
10742,42,Male,College,married,360000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
10743,40,Male,College,married,180000.0,3071.0,5630.0,9040.0,duly,duly,duly,5639.0,9044.0,1290.0,Y
10744,41,Famale,HighSchool,married,360000.0,390.0,390.0,390.0,duly,duly,duly,390.0,390.0,390.0,Y
10745,45,Male,Graduate,married,280000.0,2482.0,2482.0,2482.0,delay,delay,delay,0.0,0.0,0.0,N
10746,44,Male,College,single,220000.0,5005.0,9880.0,10542.0,duly,duly,duly,5000.0,1147.0,508.0,Y
10747,47,Famale,HighSchool,married,20000.0,8152.0,7268.0,3699.0,duly,duly,duly,1125.0,1000.0,780.0,Y
10748,32,Male,HighSchool,married,310000.0,172772.0,152397.0,110375.0,duly,duly,duly,8295.0,6000.0,4000.0,Y
10749,52,Male,College,single,160000.0,2259.0,1869.0,12671.0,delay,delay,duly,1310.0,12671.0,166.0,N
10750,27,Male,Graduate,single,50000.0,-2900.0,-2900.0,-2900.0,delay,duly,duly,0.0,0.0,0.0,Y
10751,38,Male,College,married,20000.0,16619.0,17845.0,19000.0,duly,duly,duly,1500.0,1500.0,0.0,N
10752,26,Male,College,single,20000.0,18626.0,20296.0,18902.0,duly,duly,duly,2000.0,1308.0,683.0,N
10753,32,Male,College,married,470000.0,181224.0,143173.0,145293.0,duly,duly,duly,7000.0,6000.0,6000.0,Y
10754,31,Famale,College,married,160000.0,42781.0,42774.0,41817.0,duly,duly,duly,2300.0,2300.0,749.0,N
10755,31,Male,Graduate,single,220000.0,2828.0,2828.0,2828.0,duly,duly,duly,2828.0,2828.0,2828.0,Y
10756,42,Famale,College,married,50000.0,11618.0,12641.0,13953.0,duly,duly,duly,1216.0,1528.0,499.0,Y
10757,22,Male,College,single,50000.0,13752.0,17945.0,17807.0,delay,delay,delay,4448.0,1003.0,1000.0,N
10758,53,Famale,Graduate,married,230000.0,10000.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10759,51,Famale,College,married,70000.0,43913.0,44911.0,45772.0,delay,delay,delay,2000.0,1900.0,1900.0,Y
10760,29,Male,HighSchool,single,360000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
10761,24,Famale,College,single,90000.0,520.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10762,27,Male,Graduate,single,180000.0,2658.0,2014.0,536.0,duly,duly,duly,2014.0,536.0,1123.0,N
10763,53,Male,College,married,50000.0,47750.0,49149.0,47843.0,duly,duly,duly,2180.0,1874.0,1049.0,N
10764,39,Famale,Graduate,single,210000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
10765,24,Famale,Graduate,single,50000.0,52227.0,55264.0,52028.0,duly,duly,delay,5350.0,0.0,1085.0,Y
10766,23,Male,College,single,10000.0,8206.0,6828.0,9694.0,delay,duly,duly,1134.0,3000.0,345.0,Y
10767,42,Male,Graduate,single,80000.0,74380.0,68820.0,59079.0,duly,duly,duly,2619.0,2036.0,1215.0,Y
10768,34,Famale,HighSchool,married,200000.0,3600.0,-4.0,-4.0,duly,duly,duly,4.0,0.0,756.0,Y
10769,41,Male,Graduate,married,500000.0,564757.0,572834.0,430774.0,delay,duly,duly,19850.0,17200.0,15853.0,N
10770,42,Famale,College,married,50000.0,49401.0,47828.0,48416.0,duly,duly,duly,2100.0,2000.0,702.0,Y
10771,22,Famale,HighSchool,single,50000.0,31285.0,30275.0,26633.0,delay,duly,duly,3000.0,2000.0,0.0,Y
10772,46,Male,HighSchool,married,80000.0,40154.0,39021.0,21862.0,delay,delay,duly,80.0,1500.0,797.0,Y
